returns,timestamp
-0.0018940143196812809,1725152400.0
-0.005255834886955135,1725156000.0
-0.00010518620728505734,1725159600.0
-0.0018013697939782691,1725163200.0
-0.006767310468698495,1725166800.0
0.0031869923691134616,1725170400.0
0.003885299082730276,1725174000.0
-0.003267658166280829,1725177600.0
-0.0005042409088409361,1725181200.0
-0.005151180155283597,1725184800.0
0.005193096457876356,1725188400.0
-0.003920884956417292,1725192000.0
0.0032387220053493593,1725195600.0
-0.005227676562005956,1725199200.0
0.0054185747942003815,1725202800.0
-8.399178371021332e-05,1725206400.0
-0.001864895085718743,1725210000.0
0.00849515942811463,1725213600.0
-0.00146822494665666,1725217200.0
-0.0010009645573441084,1725220800.0
-0.0009001926299887497,1725224400.0
-0.016021963554928798,1725228000.0
-0.0016235505361308356,1725231600.0
-0.0004885589588673467,1725235200.0
0.001507563823348823,1725238800.0
0.002115729289558388,1725242400.0
0.0036701573198172355,1725246000.0
-0.004614651401471548,1725249600.0
0.006008333528215504,1725253200.0
-0.002096888408167019,1725256800.0
-0.0026630167479883005,1725260400.0
0.009769508768542101,1725264000.0
0.005304927598796194,1725267600.0
0.0013360054333830806,1725271200.0
-0.0010274865682616818,1725274800.0
-0.0005006308871938758,1725278400.0
-0.002828205088922675,1725282000.0
0.0069874826304188176,1725285600.0
-0.0013616025936606935,1725289200.0
-0.0037548663754057854,1725292800.0
0.0030797974927676552,1725296400.0
-0.0005813553698262863,1725300000.0
-0.0005688011595393894,1725303600.0
0.00924689238767562,1725307200.0
0.0017249103720120562,1725310800.0
0.0027629318890878274,1725314400.0
-0.002485931831827659,1725318000.0
0.0019742833581415375,1725321600.0
0.0021829273746731825,1725325200.0
-0.0005016780413046318,1725328800.0
-0.003732535267947368,1725332400.0
-0.0012891384188828958,1725336000.0
0.0027316458588226844,1725339600.0
-0.00494043785678322,1725343200.0
0.00379652484151749,1725346800.0
-0.005326751102765481,1725350400.0
0.0014751278130751277,1725354000.0
0.003102665243243541,1725357600.0
-0.0002757712170240456,1725361200.0
0.0015034007935406102,1725364800.0
-0.012638552973037176,1725368400.0
-0.012014362433222181,1725372000.0
-0.00019006224318407483,1725375600.0
0.0005246498400823807,1725379200.0
0.00034757509009542,1725382800.0
0.0031219464533303043,1725386400.0
0.0018600936522348288,1725390000.0
0.0026966257033431695,1725393600.0
-0.0013612049080730104,1725397200.0
-0.003973597833734632,1725400800.0
-0.006919246118982536,1725404400.0
-0.0035876989062881837,1725408000.0
-0.007507959452161539,1725411600.0
-0.0031057894450312595,1725415200.0
-7.171024592544928e-05,1725418800.0
0.0005639312003935526,1725422400.0
-0.007225181456555263,1725426000.0
0.00014980795009544856,1725429600.0
0.008200930252703076,1725433200.0
0.0005206045318755237,1725436800.0
-0.003038123694220296,1725440400.0
-0.0021055530363734976,1725444000.0
0.0019552751726461537,1725447600.0
0.0011337379327216457,1725451200.0
-0.0037076423477956366,1725454800.0
0.019774874050512592,1725458400.0
0.010092041541700514,1725462000.0
0.0044670395089709825,1725465600.0
-0.00832231394842431,1725469200.0
-0.004375630533067887,1725472800.0
0.008108190319586095,1725476400.0
-0.0008475486912086216,1725480000.0
-4.378546092675961e-05,1725483600.0
0.0007437128118370495,1725487200.0
-0.002587853294265363,1725490800.0
0.0007283091502530148,1725494400.0
0.0004933114083818246,1725498000.0
-0.006162275290877206,1725501600.0
-0.00986900893493059,1725505200.0
0.0020116004045498403,1725508800.0
-0.0006349441246440435,1725512400.0
-0.004987225430075348,1725516000.0
0.0044542792320783064,1725519600.0
-0.00280310958800567,1725523200.0
-0.0037539249301364874,1725526800.0
-0.0002862373885464953,1725530400.0
-0.0014023523738564414,1725534000.0
0.00014897662293567038,1725537600.0
0.004442176674838372,1725541200.0
-0.004546202197108107,1725544800.0
-0.012392867131643226,1725548400.0
0.00603466903195593,1725552000.0
0.004640780096568875,1725555600.0
-0.0004631975402898947,1725559200.0
-0.010412409225424857,1725562800.0
0.0020360417210589787,1725566400.0
0.001308124825837087,1725570000.0
-0.0014526242703578607,1725573600.0
0.0014577327508531468,1725577200.0
0.00041935671000636887,1725580800.0
0.0063880419481281425,1725584400.0
0.0029018240046470023,1725588000.0
-0.0021037850772063216,1725591600.0
0.0005131107280940128,1725595200.0
-0.0024217610756759322,1725598800.0
-0.0008711147813895703,1725602400.0
-0.01134094195650115,1725606000.0
-0.0005517411353824775,1725609600.0
0.002279850751496726,1725613200.0
0.004956411052342347,1725616800.0
-0.002990200125430942,1725620400.0
0.015022420163853356,1725624000.0
